drug name,PDOD score
151_10,-0.031031403803889523
151_11,-0.14805889798663152
151_16,-0.14096584758603006
151_7,-0.16655056682534083
151_1,-0.18024010001595897
151_5,-0.1334255453967864
151_8,-0.2421295117231597
151_9,-0.2271890268896485
152_2,-0.017450464059449635
152_7,-0.08896608980800362
152_0,-0.15748756151357038
151_18,-0.07684781914770715
152_4,-0.059071329326851024
151_14,-0.13260303501821047
151_12,-0.06153116070558333
152_5,-0.06021079650310915
151_15,-0.11916855513223013
152_8,-0.03361471504153282
151_13,-0.09579276288033381
151_17,-0.13513638365603123
152_3,-0.04276527030297873
152_15,-0.07215535845126564
152_6,-0.18412656774668362
152_1,-0.05506092462707598
152_16,-0.07994456047710337
152_17,-0.031618246711317306
151_19,-0.193688289425154
152_13,-0.07730526365580287
152_18,-0.05991259767243837
152_9,-0.19037742438986485
152_11,-0.13337603934430692
152_12,-0.08858641521642803
152_14,-0.02137134561793246
152_10,-0.14027985969803344
152_19,-0.008155083119494696
154_12,-0.08191278425674839
154_0,-0.19563520712787358
154_7,-0.14045556070062312
154_4,-0.15858233170051564
154_5,-0.15208605315810206
154_6,-0.13505895186076283
154_8,-0.17178056375805092
154_14,-0.1594787144740579
154_1,-0.0598462748087218
154_3,-0.18496063388145828
154_11,-0.16674204400092793
154_2,-0.16696391860098547
154_13,-0.07622094316419753
153_2,-0.08463556382838103
154_9,-0.1495620569476124
153_8,-0.09719551396306952
154_10,-0.10206552216164937
153_4,-0.04853734286808093
153_1,-0.08998801862400882
153_16,-0.10551988372163056
153_19,-0.03304903296250719
153_17,-0.07779942532436969
153_6,-0.11053926902910546
153_10,-0.10262788958647856
154_15,-0.11424358657643859
153_3,-0.1004406202816834
153_11,-0.053929527675257896
146_12,-0.1452484851299392
146_18,-0.14435153088211009
153_5,-0.11486392407630484
153_14,-0.059281230360475584
153_12,-0.12452244632455618
153_18,-0.08978984216444083
153_15,-0.06987402950503091
153_13,-0.0849826099849514
146_14,-0.20685108469228203
146_6,-0.20264412007169957
154_16,-0.09331337207829286
146_4,-0.18342612933380384
146_5,-0.18095322162933078
153_9,-0.05701165909746389
153_7,-0.04928263330255807
153_0,-0.09614822443599812
146_8,-0.19784888042351126
154_18,-0.11354227242458939
154_17,-0.16335258217418
146_10,-0.20701016914033268
146_11,-0.18397690573132383
146_17,-0.15612123318439425
146_15,-0.17081034581635657
146_2,-0.15293996986738767
154_19,-0.14838316710586005
146_0,-0.18873696578486576
157_2,-0.1592814707343976
157_4,-0.15108289755685395
146_13,-0.16399096409792258
157_3,-0.1604562241995184
146_19,-0.17269122817083185
157_0,-0.18938610865503422
157_1,-0.15212457367597657
157_6,-0.11103792346578573
146_1,-0.14539052189408774
146_16,-0.20493893436828572
146_3,-0.1896641456313182
157_5,-0.16405712175478565
146_7,-0.13098884146143752
157_7,-0.12840464250984684
157_10,-0.09974297855215976
157_8,-0.2371572659490365
157_9,-0.1909558822036834
157_16,-0.14450396122486525
157_14,-0.03972168858188485
155_4,-0.1910703564256053
157_12,-0.07126336749226746
157_17,-0.12566195602723068
157_15,-0.13536790779130123
157_11,-0.13570014957236237
157_13,-0.13522157766135823
157_18,-0.11245104163499527
146_9,-0.1737797029737356
155_8,-0.19288852308360077
157_19,-0.20768096999591862
155_3,-0.2021767174112325
158_2,-0.06053463117881708
158_0,-0.04765397861929442
158_4,-0.07360616649859494
158_3,-0.057162418210959305
155_1,-0.1431118403146869
158_1,-0.07187649498403133
155_10,-0.23954159502899375
155_19,-0.21913685936991273
158_12,-0.04161879625715199
156_3,-0.16499438141463965
158_10,-0.13940574590476137
158_8,-0.06526595956583085
158_6,-0.08373386371200114
155_11,-0.18372007692372294
158_14,-0.03344229204800714
155_5,-0.1564425706048717
158_9,-0.06677905908268504
155_2,-0.20881911843715253
155_0,-0.16041843399616476
158_15,-0.08491858477854562
155_6,-0.1486140077741245
158_7,-0.10690243842520544
155_7,-0.1549159415987098
155_12,-0.1536981172536241
156_5,-0.19005616309330609
158_13,-0.08949439874509649
158_17,-0.04546498198403769
155_13,-0.11644565156009681
156_14,-0.17659482137313123
158_11,-0.0697379551709884
158_5,-0.09630998414963537
158_19,-0.033834966875046626
155_9,-0.194800880090937
158_16,-0.09210647472493967
156_15,-0.15640769818142125
156_2,-0.1616768046314594
155_14,-0.2107742900511798
155_15,-0.19120590508122573
158_18,-0.06418158419844647
156_0,-0.10988769266221472
156_7,-0.1440990355151675
156_10,-0.16342149078141668
156_6,-0.06875080577639778
155_17,-0.1895941393273136
159_9,-0.1055300105337013
155_18,-0.14958219877263404
156_4,-0.13520429779238938
155_16,-0.20368616891392666
156_1,-0.14163065748406262
156_9,-0.1429983465087702
159_6,-0.15098943476926172
159_1,-0.12014379091398157
159_8,-0.07387408410272074
159_0,-0.1292857358885889
156_12,-0.13265051604283132
159_11,-0.10974863367218021
156_11,-0.13059711387156886
159_5,-0.12320550833160135
156_8,-0.1291396695141127
159_10,-0.1142451095149777
159_2,-0.06273533970255206
159_13,-0.06995484174365695
159_4,-0.11503400079412122
159_12,-0.09879129004973836
159_19,-0.11968555327744994
159_15,-0.057631065661319834
156_17,-0.10975910587020533
156_18,-0.16924561495714555
159_3,-0.13405126321604746
159_14,-0.11471345001627073
159_7,-0.07488263542788057
156_16,-0.11631081441773172
159_17,-0.11031634648307792
159_16,-0.08025948328153806
156_13,-0.1618668267652161
156_19,-0.11256477646864171
159_18,-0.10164889472104703
160_4,-0.11925514994253475
160_13,-0.19323890109266523
160_3,-0.1508222295379991
160_2,-0.14614371579362637
160_7,-0.1667871518401757
160_5,-0.2684714174173906
160_18,-0.14275993415656868
160_1,-0.074180649503814
160_15,-0.2209126861670796
160_12,-0.21062125160391262
160_0,-0.20357277485307082
160_6,-0.18207732587837264
160_11,-0.13484401790189707
160_10,-0.1787173832073178
160_14,-0.19901513746059424
160_8,-0.14365490342271048
160_19,-0.21913859162696753
162_5,-0.05023950363764248
160_16,-0.1052416155666851
160_9,-0.12430125211178895
162_1,-0.09408554891942768
162_7,-0.0787614770324095
160_17,-0.1712431935996806
162_11,-0.08964540900684925
162_10,-0.08511650126829298
162_6,-0.10855383364963588
162_2,-0.08139951820023288
162_3,-0.057904447573821204
162_0,-0.08574053921741666
162_4,-0.08955746098718943
162_13,-0.04332873952039083
162_15,-0.10296006194143263
162_12,-0.05213083055009488
162_18,-0.033074804750986994
162_19,-0.11459605340885372
162_14,-0.11262672471323006
162_8,-0.050940312796186674
162_9,-0.0818655190849531
162_16,-0.08928921826438838
163_4,-0.1769273050829369
163_0,-0.24975061902435297
161_6,-0.16373598364399752
163_3,-0.19165389050924272
163_5,-0.09712154540997013
162_17,-0.08128025701918577
164_4,-0.08804664908208701
164_8,-0.05134012748689807
163_11,-0.18186978599731013
164_5,-0.05384972629260821
164_7,-0.06682322155151744
163_1,-0.0828681575297031
163_9,-0.13123017705202264
164_0,-0.0632557630743725
161_10,-0.14902977990251387
163_7,-0.12521367565977673
163_2,-0.14476081266792712
163_8,-0.15898754402135917
163_6,-0.20612451919283334
164_2,-0.08678183764283325
164_6,-0.041372737238695015
163_14,-0.19111569574382392
164_1,-0.10063153802046539
161_7,-0.12048915297832138
164_12,-0.04397898261643814
163_15,-0.032767779487484675
164_9,-0.12754568349988518
163_19,-0.18460602736718218
164_13,-0.07593758961060937
163_13,-0.11583715131670966
163_17,-0.08707531586674636
164_10,-0.03732788157596202
164_3,0.027158865009609845
163_10,-0.1898004902813201
164_11,-0.05191941049172396
163_12,-0.13613770963660435
161_18,-0.17339114442826348
161_13,-0.15200164422357845
161_2,-0.08822047310800082
161_4,-0.09340923422522522
161_14,-0.1426046089244082
166_1,-0.02767789980015087
163_18,-0.21116582810234044
166_0,-0.027473725591371644
166_3,0.0013334467517023413
165_7,-0.07303331488906704
166_2,-0.010981983614877112
164_14,-0.10151299582205942
161_11,-0.11762202336982296
165_1,-0.16918149842261007
161_15,-0.12133950634918715
163_16,-0.20979271338722053
165_0,-0.17944360431219758
166_6,0.016735996883676604
166_7,-0.03303846153846153
164_17,-0.08762851268081058
165_10,-0.03413838857287752
165_8,-0.12051006638106569
164_15,-0.04426419320302958
166_5,-0.048974358974358985
166_9,-0.015499999999999998
164_16,-0.0381238336335532
166_10,-0.01500853242320819
166_4,0.0073090033085777655
166_12,-0.016019729948797027
166_13,0.0
161_19,-0.13841430535573174
166_8,-0.004357466063348417
165_4,0.04041002795225235
165_3,-0.17985124166350608
165_11,-0.13158073252871008
161_9,-0.1732874808533082
161_0,-0.1649475642370857
161_1,-0.161718433246824
165_9,-0.1447386188437516
165_2,-0.18388660356192582
161_3,-0.17261959853174716
165_16,-0.10741067159958909
166_15,-0.00961764705882353
164_19,-0.10655231948772946
166_11,-0.004412851298972367
165_17,-0.13696631847713936
166_16,0.013897981534254596
165_13,-0.18039223067511112
165_6,-0.17273976340077302
165_14,-0.13655168767068337
165_5,-0.15978331775854032
161_8,-0.0922164029657697
165_12,-0.1115607576322278
166_14,-0.024322282557114883
161_5,-0.20937907595583566
161_12,-0.18894849561112925
166_17,-0.012058629274176854
165_18,-0.13667057841679994
165_15,-0.1420218600737931
164_18,-0.11559861549428613
165_19,-0.18847199200046827
161_17,-0.17162144789787742
166_19,0.03518614216594252
166_18,0.00015327150035606048
167_0,-0.023404477764819163
167_6,-0.017573825503355702
167_3,-0.016116368684295522
167_1,-0.06739430789537464
167_4,-0.03599620006705238
167_2,-0.06312640016109589
167_5,-0.012606795378423375
167_8,0.00145398665261679
167_12,0.0016025641025641025
167_7,0.007642533936651584
167_9,-0.000731314867587927
167_11,-0.022618783716286804
167_13,-0.014155742938138451
167_16,0.007831769780605315
167_14,-0.02646207523072921
161_16,-0.2042546141659784
167_15,-0.03451313605768761
167_10,-0.013853512010374805
167_17,-0.013720391139059712
167_18,-0.009666666666666662
167_19,-0.017926174496644295
168_0,-0.022383130667728863
168_4,-0.03599620006705238
168_3,-0.016116368684295522
168_6,-0.017573825503355702
168_5,-0.01279421686113141
168_8,0.00145398665261679
168_2,-0.06312640016109589
168_1,-0.06386866686973362
168_9,-0.000731314867587927
168_7,0.007642533936651584
168_12,0.0016025641025641025
168_11,0.012140068961234445
168_14,-0.02646207523072921
168_16,0.007831769780605315
168_13,-0.019140480004206945
168_15,-0.03451313605768761
168_10,-0.05316120431806711
168_17,-0.04851282051282051
168_18,-0.009666666666666662
168_19,-0.017926174496644295
169_2,-0.08766995345806913
169_0,-0.03979464442435431
169_6,-0.10966640400681239
169_12,-0.08124014871054529
169_3,-0.0710687529590644
169_14,-0.06906435113595966
169_15,-0.08177433462964724
169_10,-0.10743678789863587
169_17,-0.07804424190502736
169_9,-0.09869399510051206
169_1,-0.07758992222931468
171_0,-0.15200343309830516
169_8,-0.07580675600335829
169_18,-0.10466370746015949
171_6,-0.07822877614139928
171_4,-0.17559448074058723
169_5,-0.08003837635642183
171_1,-0.17900088611052473
169_4,-0.07796474680275002
171_7,-0.1787155318538235
169_7,-0.09292545451512231
169_13,-0.07315405911031662
171_2,-0.14806796772849073
171_10,-0.09088589506660988
171_13,-0.13934165841853377
171_5,-0.1231842234613774
171_12,-0.1025773665356168
171_3,-0.13669433028369934
171_8,-0.13503742747837644
171_11,-0.1318988216342599
169_16,-0.11368548344778501
171_14,-0.16472328083895618
171_9,-0.12589690176656582
169_11,-0.0869875887954071
171_15,-0.09124461777414958
169_19,-0.08896659529909239
171_16,-0.15841929079279155
171_18,-0.21150901322897034
171_17,-0.19103152417424515
171_19,-0.15043965778352747
170_9,-0.10142833836897416
170_15,-0.1005125933604411
170_0,-0.1356372426782034
170_3,-0.12175322373269433
170_5,-0.136430435939239
170_1,-0.15434505342334426
170_7,-0.1251991051449241
170_19,-0.15517734638007005
170_11,-0.1472630512953624
170_8,-0.1718817865309883
170_4,-0.1519020220907216
170_18,-0.11686895784174695
170_6,-0.143021861691349
170_12,-0.12524952640469278
170_2,-0.13387463947103057
170_16,-0.13491023206057284
170_10,-0.1480035126769541
170_14,-0.13317427910694285
170_13,-0.1716317101546098
170_17,-0.13568704981255728
